,sentiment,id,date,query,author,text
1139135,pos,1976904481,Sat May 30 19:30:25 PDT 2009,NO_QUERY,chikorita90,"@Broncoholic: nah, its a threat. Lol. Like saying 'ima cut u!' Funny stuph! "
1502813,pos,2071775063,Sun Jun 07 19:54:33 PDT 2009,NO_QUERY,MeganMelcher,"who wants to be my buddy on aim? hahahah im so lame, if you have one IM me and if you have a mac lets ichat! @ itsfreakinmegan "
192719,neg,1969911923,Sat May 30 01:42:08 PDT 2009,NO_QUERY,i_mazhar,coding can be pain in the ass sometimes 
1586660,pos,2190835094,Tue Jun 16 03:51:28 PDT 2009,NO_QUERY,xxGizem,Back from school! Only 5 exams to go! 
1923,neg,1468263326,Tue Apr 07 00:37:11 PDT 2009,NO_QUERY,TC_President,tired  i need a regular 9-5
534193,neg,2197444627,Tue Jun 16 13:47:35 PDT 2009,NO_QUERY,xknomex,I want the new iphone....more chance of being struck by lightning. 
655617,neg,2240020692,Fri Jun 19 09:14:36 PDT 2009,NO_QUERY,txpinkberry,I love my BlackBerry soo much! It has every thing I need and want! Buttttt Spencer makes me want an iPhone!!! 
194126,neg,1970220018,Sat May 30 02:57:17 PDT 2009,NO_QUERY,Bookwhisperer37,#myweakness Procrastination - I know it's bad but I do it anyway 
129079,neg,1835031204,Mon May 18 04:56:49 PDT 2009,NO_QUERY,drposture1,i am sooo fed up with this weather 
1044985,pos,1957501050,Fri May 29 00:41:57 PDT 2009,NO_QUERY,em_c,@PaulWestlake Thanks for the ff 
351511,neg,2018633630,Wed Jun 03 10:16:11 PDT 2009,NO_QUERY,PanaMontana,Feeling Lied Too 
266891,neg,1989080892,Mon Jun 01 00:16:58 PDT 2009,NO_QUERY,twitsaidthebird,not wanting to go to college 
1114315,pos,1972754447,Sat May 30 09:49:29 PDT 2009,NO_QUERY,bubblemallows,&quot;don't settle for someone who only buys you coffee. go for someone who makes you one.&quot; yiiee! 
797852,neg,2328325182,Thu Jun 25 09:26:38 PDT 2009,NO_QUERY,VanceStudios,@2kutekreations That's not good! Need to get something in there for *YOU* so that you can get off that wheel!!! 
1457775,pos,2063611867,Sun Jun 07 03:22:11 PDT 2009,NO_QUERY,AgavaPL,RE: @nicnixs LOL  you seem to be butt-slepping-obsessed :&gt;&gt; does it have anything to do with the fan fic   ***look… http://disq.us/b1v
956371,pos,1825220183,Sun May 17 04:51:29 PDT 2009,NO_QUERY,Kessykay,"@DFizzy heey,im wondering which cam you have bought "
696554,neg,2253564488,Sat Jun 20 08:22:51 PDT 2009,NO_QUERY,whogetsgladys,french's revisions = sooooo boring 
987443,pos,1834662539,Mon May 18 03:46:37 PDT 2009,NO_QUERY,ameliesoleil,@CirkusMike haha! i don't think i had my classes with me lol. Oh irrelevent but we named a chinese pole trick after Cptn Frodo 
1534892,pos,2178884034,Mon Jun 15 08:20:30 PDT 2009,NO_QUERY,kttrulyb,"I'm wheeling &amp; dealing today. But not in a sleazy, used car salesman kind of way. Not that there's anything wrong with used car salesmen. "
139871,neg,1880903046,Fri May 22 02:54:54 PDT 2009,NO_QUERY,MightyMike419,stomach hurts  no sleep for me 
601862,neg,2221249579,Thu Jun 18 05:00:50 PDT 2009,NO_QUERY,_kristint,"i don't like 8 am  taking my aunt to several appointments, but i get lunch out of it."
393807,neg,2055485478,Sat Jun 06 09:24:12 PDT 2009,NO_QUERY,monica1000,Our Panasonic Plasma tv has been out now for almost 2 weeks and now the part that's needed is backordered.Hubby and daughter depressed 
680783,neg,2249584865,Fri Jun 19 22:36:50 PDT 2009,NO_QUERY,NaeTooPretty,Aww my baby just left 
142726,neg,1881545761,Fri May 22 04:57:13 PDT 2009,NO_QUERY,BWHunnel,@AMM1212 Ahhh 3 man...I will miss you.  
1151546,pos,1978620369,Sat May 30 23:55:43 PDT 2009,NO_QUERY,xbaileypaige,Guess whaaaat? I actually finished cleaning my room 
509777,neg,2189490160,Tue Jun 16 00:09:13 PDT 2009,NO_QUERY,tomakun,Weird how the new Safari 4 refuse to launch or/and scroll down pages today... Working fine at home though. Must be my system at work 
232036,neg,1979088405,Sun May 31 01:35:28 PDT 2009,NO_QUERY,charlie4dougie,sat in the airport lounge waiting to go home. so glad diversity won bgt woop woop. Got to finish of my assignment today  fun times lol xx
1169273,pos,1980243092,Sun May 31 06:09:30 PDT 2009,NO_QUERY,alla_timas,@EminaMarkovic jej esto (3) - si hay suerteeeee 
1217706,pos,1989759759,Mon Jun 01 02:42:40 PDT 2009,NO_QUERY,Kellynewton27,@ccwharris relaxing in the sun 
1419606,pos,2057992955,Sat Jun 06 14:03:24 PDT 2009,NO_QUERY,AJ_Esterhuizen,@alyankovic you a legend dude i really look up to thanks alot man O n follow me! 
763107,neg,2298201679,Tue Jun 23 11:22:58 PDT 2009,NO_QUERY,Sam21Salter,"tru, you better be good! looking forward to a long and drunken night in york! bring on the Vodkat!!!! "
1542094,pos,2180978669,Mon Jun 15 11:12:01 PDT 2009,NO_QUERY,jfleish,I think this kitten is trying to eat me....editing photos from a fabulous weekend 
572776,neg,2209539046,Wed Jun 17 10:30:18 PDT 2009,NO_QUERY,brookie949,sitting in the dr's office watching the parade coverage and coverage from the coliseum wishing i was there instead of here. sad face 
1509658,pos,2174838186,Sun Jun 14 23:26:05 PDT 2009,NO_QUERY,earthtoandrew,@NatalieKendall That's right! My brain fell outta my head for a second there. 
292954,neg,1996168279,Mon Jun 01 14:38:34 PDT 2009,NO_QUERY,Andre_Simoes,"Jamming Metro Station, I miss the family "
1502885,pos,2071797059,Sun Jun 07 19:56:25 PDT 2009,NO_QUERY,CMCx,bed time  nighty nigh xx
27391,neg,1559185724,Sun Apr 19 10:29:14 PDT 2009,NO_QUERY,asco00,@ComcastBill Now my connection drops literally a dozen times a day 
711299,neg,2258184138,Sat Jun 20 15:31:05 PDT 2009,NO_QUERY,exitshikari,@bethasaurr  *hug*
1311122,pos,2013415992,Tue Jun 02 22:37:19 PDT 2009,NO_QUERY,Nii_x_ckk,You're welcome Katie. You don't thank someone if its something they want to do.  I wanted to. &amp; R. Burger ain't got shit on meh. 
67696,neg,1692480555,Sun May 03 20:05:12 PDT 2009,NO_QUERY,Hamiie,@Namiie OMG!  Envelop and stamp!  I forgot to give them to you 
1508998,pos,2174738649,Sun Jun 14 23:12:10 PDT 2009,NO_QUERY,Ashy_Ash,oh man had a GREAT day. woke up to beer bottles all over the house...chilled with the besties all day...shower time. 
49616,neg,1678207455,Sat May 02 05:55:12 PDT 2009,NO_QUERY,leraenia,my baby girl is sick 
1316722,pos,2014181811,Wed Jun 03 00:42:24 PDT 2009,NO_QUERY,jimatwax,"@billingtonart ...yes, nothing like a sunny day in England. I can almost hear Vaughn Williams. Enjoy the day "
656722,neg,2240614542,Fri Jun 19 09:57:29 PDT 2009,NO_QUERY,Adamolenchick,"Very disappointed, Christmas is ruined, Preordered my iphone from stupid ATT over a week ago.  Will not get for 1 to 2 weeks more "
1577035,pos,2189620293,Tue Jun 16 00:28:36 PDT 2009,NO_QUERY,bbbbailey,@elysse16 @haleeB you guys are soooo just jealous cause they won  GO LAKERS!
1456593,pos,2063512343,Sun Jun 07 02:57:52 PDT 2009,NO_QUERY,colhawksworth,@markhawksworth cheers 
892691,pos,1691307055,Sun May 03 17:34:05 PDT 2009,NO_QUERY,mecakes,@turkeyburkey just doing my job 
1358744,pos,2048284556,Fri Jun 05 14:57:24 PDT 2009,NO_QUERY,aprilsmyth,stop feeling so sorry for yourself Apri  there are people who.. got a worse side of this.
1578897,pos,2189874977,Tue Jun 16 01:08:23 PDT 2009,NO_QUERY,nadiaparry,"@LiverpoolFan74 I can't, I must find some food "
41865,neg,1675825501,Fri May 01 20:25:11 PDT 2009,NO_QUERY,themorningview,No! Julies phone died 
551748,neg,2203239534,Tue Jun 16 23:18:41 PDT 2009,NO_QUERY,shandi_archie,@iammandurr I knowwww.  Omgsh. Tour will NOT be the same without them. 
1243681,pos,1994632661,Mon Jun 01 12:13:20 PDT 2009,NO_QUERY,tamaraeden,@Mottel HA! You do have shame 
1068451,pos,1965715649,Fri May 29 16:24:44 PDT 2009,NO_QUERY,kaciecuse,@MGiraudOfficial i wish i had a convertible  have fun Matty!
1509767,pos,2174853547,Sun Jun 14 23:28:17 PDT 2009,NO_QUERY,_janine_,@madhatter1978 Love your profile background. 
486059,neg,2181375519,Mon Jun 15 11:44:37 PDT 2009,NO_QUERY,MartaGomezM,@ddlovato sorry but i tried to vote but i'm from spain and i'm unable to vote 
132247,neg,1835710972,Mon May 18 06:35:28 PDT 2009,NO_QUERY,LittleLaura,"Argh, just had postie deliver back a v urgent supplies parcel for my dad which had sent to USA 2 weeks back as address label had smudged "
515277,neg,2190805922,Tue Jun 16 03:46:39 PDT 2009,NO_QUERY,wesaysummerrr,I can't decide if I feel sssick or extremely tired. not good anyhow. &amp; I'm due to take a hayfever tablet but I don't wanna move      :')
1573443,pos,2189095261,Mon Jun 15 23:13:51 PDT 2009,NO_QUERY,yummit,"@ComfyPaws hahaha  well, I guess I will have to make do with the trick he already knows ;)"
955901,pos,1825121426,Sun May 17 04:26:23 PDT 2009,NO_QUERY,UlfMueller,cooking asparagus with potatos and salmon 
1028066,pos,1932560099,Tue May 26 21:43:08 PDT 2009,NO_QUERY,edgie_01,http://twitpic.com/61dcj -  okay i cheated a lil bit...thats a picture of a picture ;)
733747,neg,2264388337,Sun Jun 21 03:42:50 PDT 2009,NO_QUERY,mynameisnotkid,It's so dark already! 
73108,neg,1694421949,Mon May 04 02:33:10 PDT 2009,NO_QUERY,Rashawnda123,WHY AM I STILL AWAKE 
1273752,pos,2000888477,Mon Jun 01 23:14:03 PDT 2009,NO_QUERY,AmyTheFailWhale,"Urgh up ,showered, hair done... breakfast time now I think "
21991,neg,1557391380,Sun Apr 19 03:49:47 PDT 2009,NO_QUERY,1idea2many,@Wossy doesn't the wife get fed at all  how is she? Is she better after all your nursing efforts? Have a nice Sunday.
218548,neg,1976194535,Sat May 30 16:47:37 PDT 2009,NO_QUERY,Thunder_God,Got to walk 2 miles home now 
786058,neg,2324570024,Thu Jun 25 03:29:49 PDT 2009,NO_QUERY,Vibhy,"@Vengeance_6661 : Congratulations!  Why you can't go to Birmingham, Baby? "
783699,neg,2323984585,Thu Jun 25 01:59:34 PDT 2009,NO_QUERY,LitezCameraAct,i wanna watch transformers 2 BUT i sud probably watch the 1st one first 
924343,pos,1754967273,Sun May 10 07:54:00 PDT 2009,NO_QUERY,nere13,going to watch depotivo de la coru�a's match!! 
1361454,pos,2049108317,Fri Jun 05 16:18:34 PDT 2009,NO_QUERY,Bree__,hanging with my cousin megie  waiting for news on krys Br33
326383,neg,2008133077,Tue Jun 02 13:40:13 PDT 2009,NO_QUERY,twinkle_little,I miss my phone 
1008203,pos,1880775050,Fri May 22 02:27:36 PDT 2009,NO_QUERY,LittlePhoenixGb,"Coding a cool css, to format the php twitter script "
920419,pos,1753989203,Sun May 10 04:28:01 PDT 2009,NO_QUERY,Ivanakristi,@ameliaastuti hohoho..let's dance together then.. 
210349,neg,1974219619,Sat May 30 12:40:54 PDT 2009,NO_QUERY,hello_jodie,@Anime81 Sorry.  I didn't realize I would be missed.
1561850,pos,2186694679,Mon Jun 15 19:12:12 PDT 2009,NO_QUERY,AmberPrange,it feels so good to be back at home for a week!  Going to Dave Matthews tomorrow night w/ Gabe 
175881,neg,1965015284,Fri May 29 15:11:16 PDT 2009,NO_QUERY,sunshinelafoy,"Ugh,what a boring day "
1310786,pos,2013360770,Tue Jun 02 22:29:35 PDT 2009,NO_QUERY,KidCalloway,"@ayomelly usually when a chick tells me her tonsils are swollen, i get super excited . in your case, i just hope you get sweeeell ! "
167053,neg,1961531430,Fri May 29 09:38:48 PDT 2009,NO_QUERY,angela_md,"@MerewichDaBitch I've been unlocked for decades now...just not lucky, never have been.  Gottta make my own luck and that involves $$$$$"
1516043,pos,2175671279,Mon Jun 15 01:39:21 PDT 2009,NO_QUERY,thedelinquent,is trying to figure out this gay little site.  tee hee
24254,neg,1557951544,Sun Apr 19 06:42:11 PDT 2009,NO_QUERY,Hannais,@CheckSarahout im fed up! i have to work and dont want to 
1438568,pos,2061363133,Sat Jun 06 20:42:44 PDT 2009,NO_QUERY,RandomShelly,@LogomotiveMike Yeah Join us!!  I suck! maybe you'll give Michelle a run for it!! 
1235703,pos,1992665386,Mon Jun 01 09:07:28 PDT 2009,NO_QUERY,imabuckeye,@brittthompson thats because he was dreaming about me 
407445,neg,2059175974,Sat Jun 06 16:24:03 PDT 2009,NO_QUERY,damindra,@MzKellyBaby yeh like who's ur all time fav music artist? sorry for being vague 
1024388,pos,1883240654,Fri May 22 08:14:05 PDT 2009,NO_QUERY,arorasaurabh,@christyyyjoy that was funny! 
1533484,pos,2178503710,Mon Jun 15 07:47:54 PDT 2009,NO_QUERY,happymabee,@lareinasantiago yeees!  haha. good luck to us!!!  may we have adam lambert in our dreams. hahaha! 
819803,pos,1553523408,Sat Apr 18 14:29:52 PDT 2009,NO_QUERY,lmirandilla,#PhilipGlass in 2.5 hours. So excited  ? http://blip.fm/~4js4g
291236,neg,1995647298,Mon Jun 01 13:49:32 PDT 2009,NO_QUERY,kop4e,I'm not watching that show called News EVER again! As Byron said &quot;Knowledge is sorrow.&quot; Don't mind me! Major literature exam 2morrow 
340405,neg,2014839460,Wed Jun 03 02:51:32 PDT 2009,NO_QUERY,Malunis,http://bit.ly/yDNB1 I prefer this over 4kids' Pokemon rap. XD Please ignore the sad attempt to make a video - pic-unrelated. 
1435169,pos,2060766767,Sat Jun 06 19:32:18 PDT 2009,NO_QUERY,jessloves_dendq,so guys at this party there is a q&amp;a what questions are we gonna ask? i say we come up with some and all of us say them  
229265,neg,1978443399,Sat May 30 23:22:24 PDT 2009,NO_QUERY,NANGLA,I had an awesome time at the no doubt paramore concert! too bad we got there too late and missed paramore!  maybe next time!
510163,neg,2189586314,Tue Jun 16 00:23:26 PDT 2009,NO_QUERY,Ger_scf,"Quiero ver Transformers 2, The Proposal y Up "
38957,neg,1573410592,Tue Apr 21 01:02:28 PDT 2009,NO_QUERY,Stephen_Marquez,@ringleaderr http://twitpic.com/3oz2s - ahahaa i live like 2 blocks away from the americana and yet i didn't even get to see fred  hahaha
452894,neg,2070167411,Sun Jun 07 17:12:43 PDT 2009,NO_QUERY,yadikeith,So my cat threw up on my bed and the boys pj's and on top of that I bleached my &quot;I dream of Edward Cullen&quot; shirt. *sniff sniff* 
786409,neg,2324653382,Thu Jun 25 03:42:36 PDT 2009,NO_QUERY,sohee08,no classes for 2 days because of typhoon Feria 
1131007,pos,1975786830,Sat May 30 15:54:07 PDT 2009,NO_QUERY,MarjorieDelaney,@Snpsalt haha! You SOoooooo silly! 
1196777,pos,1984850026,Sun May 31 15:56:02 PDT 2009,NO_QUERY,kirkie054,Family Dinner.....  Now how did I get volunteered to draw a Visio drawing for my mother-in-law?  KRISSY!!! hehe  #fb
410772,neg,2059954515,Sat Jun 06 17:58:30 PDT 2009,NO_QUERY,Rehina1,kay bak 2 coursework at loik 1:57 am in da morn! Nice huh  gt twitetrakd...come on R get dis finished with &amp; givem teachaz a shokoderlyf!
336771,neg,2014071163,Wed Jun 03 00:22:28 PDT 2009,NO_QUERY,jeremi,"@williambaobean yes, it seems that wordpress.com, even with your domain is blocked  the best is probably to host it yourself."
1593859,pos,2192022275,Tue Jun 16 06:22:40 PDT 2009,NO_QUERY,lalamargaretha,"dinner menu with these guys: soto kaki sapi, bakwan malang, tahu telor, ayam bakar madu, swikee, sate babi, bakut bakar.. yummy "
142460,neg,1881491641,Fri May 22 04:48:35 PDT 2009,NO_QUERY,Jb_Phillies_Fan,bored and sick not fun 
280513,neg,1992070526,Mon Jun 01 08:08:57 PDT 2009,NO_QUERY,DinaAIE,"@cjmgrafx home phones not working, not sure what Verizon did this time "
135623,neg,1879932398,Thu May 21 23:34:23 PDT 2009,NO_QUERY,lockerhaxor,TF2 has updated but its way to late to play.  looks like I'll be spying and sniping my heart out tomorrow 
411938,neg,2060229819,Sat Jun 06 18:30:32 PDT 2009,NO_QUERY,littletwittee,Have a terrible headache right now 
1069240,pos,1965880385,Fri May 29 16:42:52 PDT 2009,NO_QUERY,tgreyparker,@JodyMoon I can do a GREAT purr! PRRRRRRRRRRRRRR! ...see?  
1507477,pos,2174504924,Sun Jun 14 22:41:39 PDT 2009,NO_QUERY,emilyvictoriaa,"Man, Zac Efron looks hott "
396112,neg,2056277316,Sat Jun 06 10:51:05 PDT 2009,NO_QUERY,hiiiyachicken,do you ever just think to yourself 'im an arsehole'? cause thts what im thinkin right now 
1194766,pos,1984500893,Sun May 31 15:13:48 PDT 2009,NO_QUERY,marissazaguirre,I'm online and ready to talk. @ reply meeee. 
395063,neg,2055787875,Sat Jun 06 09:57:26 PDT 2009,NO_QUERY,Summer_Lewis,@WeTheTRAVIS untied &amp; NOT in Oklahoma 
355649,neg,2044005749,Fri Jun 05 08:43:57 PDT 2009,NO_QUERY,jeetziecruz,"\When will this person realize that it's always been the same, it never changed? I guess truth really hurts. "
47549,neg,1677661700,Sat May 02 03:17:50 PDT 2009,NO_QUERY,Jo_Parker,just found out my nan is in hospital  
716785,neg,2259798826,Sat Jun 20 18:10:51 PDT 2009,NO_QUERY,booklover4ever,@doubleL621 I love She's All That. I am about to watch She's The Man! Sorry you got the lonely blues 
1204757,pos,1986372813,Sun May 31 18:44:56 PDT 2009,NO_QUERY,Vonnieee,"@Ashymon LMFAO! That was so funny, how is he still alive?! lmao. When Gil found him he looked half dead. He's soo hardcore! &lt;3 "
96504,neg,1792634985,Wed May 13 23:44:41 PDT 2009,NO_QUERY,yellagurl88,wishin my babe was here wit me and not in iraq rite now 
1013143,pos,1881284477,Fri May 22 04:12:01 PDT 2009,NO_QUERY,figPYBFO,@hot30 OMGSH numberonesmashhit  aw man i didnt listen tonight. oh look tis still on. aargh but GG  ok i'll listen to the song 2moz 
435941,neg,2065544107,Sun Jun 07 08:48:48 PDT 2009,NO_QUERY,G3MSKI,"@tommcfly you really don't want to be back at home atm it is raining , has been all day "
1188914,pos,1983430707,Sun May 31 13:08:30 PDT 2009,NO_QUERY,DNACowboy,"@lennytoups Honestly, I don't think you could have paid me a bigger compliment!  You're all good! "
910161,pos,1751501218,Sat May 09 19:35:53 PDT 2009,NO_QUERY,astroxzombie,@TasteMyInk most likelyy. Just need to save the money and practice my ass off. 
983993,pos,1834342211,Mon May 18 02:34:07 PDT 2009,NO_QUERY,shortstack09,@bradiewebbstack heyyy can you play electric drums?? .. well that was random but it would be cool if you did 
611569,neg,2224632491,Thu Jun 18 09:44:30 PDT 2009,NO_QUERY,SunGryphon,Sean  Even expecting it. I'm just a tender-heart. 
830322,pos,1557295637,Sun Apr 19 03:12:59 PDT 2009,NO_QUERY,gelaysky,is watching dinner impossible.  http://plurk.com/p/oyua6
944832,pos,1795753252,Thu May 14 08:18:42 PDT 2009,NO_QUERY,MissRayMarshall,I want this one!http://www.blaenpennalcavaliers.co.uk/images/oct05/cute_puppy.jpg ..&amp; i will hug him and squeeze him and love him forever 
1170076,pos,1980331485,Sun May 31 06:25:45 PDT 2009,NO_QUERY,stephmcastro13,@Kimoraleesimmon CONGRATULATIONS!!! Your first son. The girls must be so excited to have a brother 
1451440,pos,2063042451,Sun Jun 07 01:09:55 PDT 2009,NO_QUERY,queenalandydy,@chelseaheather yeah goodbye niagara falls wedding. OksLang I was lucky enough to witness loads of sceneries in sf  any police updates?ü
678956,neg,2249107066,Fri Jun 19 21:43:57 PDT 2009,NO_QUERY,kthxraven,@hiddeninthesand True. But... new... @tallyhall album... feels... so... far... away... 
683585,neg,2250313608,Sat Jun 20 00:12:44 PDT 2009,NO_QUERY,CoOp431,sick n cold  but has a new jumper
398519,neg,2056907481,Sat Jun 06 12:01:04 PDT 2009,NO_QUERY,aurihunter,@Jayboo07 really? I didn't get it 
1044433,pos,1957436500,Fri May 29 00:29:57 PDT 2009,NO_QUERY,moorephoto,"Images from today's commercial shoot:: http://michellemooreblog.com #cosmetic #dentistry #headshots   Thanks Jenny, Ingo &amp; Meghann!"
1198340,pos,1985131420,Sun May 31 16:29:47 PDT 2009,NO_QUERY,aryazme,@fayen waaa~you lost it all n broke?~ksian eh~hope i can lend u some money 
282698,neg,1992695959,Mon Jun 01 09:10:27 PDT 2009,NO_QUERY,esizkur,"@window argh. had I known something was going on today, I might've stayed longer. crashed hard yesterday eve &amp; didn't make it to party "
1114108,pos,1972719831,Sat May 30 09:45:30 PDT 2009,NO_QUERY,CharlAbigail,has finally got something to wear  woohoo cant wait to go out in abit ...xxxx
1304682,pos,2010588103,Tue Jun 02 17:38:04 PDT 2009,NO_QUERY,Danny4tomorrow,@ChrisTFT love the new song. its so... deep. 
893471,pos,1691899578,Sun May 03 18:51:00 PDT 2009,NO_QUERY,a_web_designer,@_MikeKennedy When I passby Toronto will keep you in mind.  Hello!  
470794,neg,2176492619,Mon Jun 15 04:01:16 PDT 2009,NO_QUERY,salmonmoose,@Tarale any recommendations? I've got eztv only 
1383957,pos,2052615218,Sat Jun 06 01:21:29 PDT 2009,NO_QUERY,Njomza_x,@SkyeTownsend Hey 
418702,neg,2061828283,Sat Jun 06 21:42:28 PDT 2009,NO_QUERY,burin,@jdyates that's totally going to leave a wicked scar... think of the war stories you could tell! ouch  serious note: hope it heals quick!
866604,pos,1677643036,Sat May 02 03:11:43 PDT 2009,NO_QUERY,IselinBergersen,@martykjus i am also going shopping with my girlfriends 
921148,pos,1754136996,Sun May 10 05:07:48 PDT 2009,NO_QUERY,_Katie__,@hatfield999  Mine is shot TOO! I'm squeaking 
684532,neg,2250545174,Sat Jun 20 00:48:45 PDT 2009,NO_QUERY,ashwinkumarb,I hate shifting !!!! but gotta do..no other option !! 
115294,neg,1827047305,Sun May 17 09:52:49 PDT 2009,NO_QUERY,Paputsi,"rainy Sunday   Doing laundry, and finishing up sketches... might even do my nails!!!"
1212181,pos,1989223266,Mon Jun 01 00:46:18 PDT 2009,NO_QUERY,brightredcrayon,"@bradkearney Now the world gets to see our conversation about hotdogs, mac&amp;cheese, and your bro! I'm sure they're better for it, too "
441499,neg,2067025902,Sun Jun 07 11:36:45 PDT 2009,NO_QUERY,lunylucy,@Rotae @platformnine But I really want cake  And Hufflemuffins! #hufflepuff
349344,neg,2017127453,Wed Jun 03 07:54:14 PDT 2009,NO_QUERY,joshuasc,- Struggling with CSS atm! 
1141414,pos,1977172774,Sat May 30 20:17:14 PDT 2009,NO_QUERY,ohnorosco,Right behind ?uestlove.   http://twitpic.com/6b6wj
428316,neg,2063902981,Sun Jun 07 04:31:18 PDT 2009,NO_QUERY,kcarruthers,@damana sad too  am home studying for stoopid exam
1028816,pos,1932681362,Tue May 26 21:59:00 PDT 2009,NO_QUERY,TORRWhorr,@brenddaxo I hope u didn't reply 
1455937,pos,2063455786,Sun Jun 07 02:43:51 PDT 2009,NO_QUERY,twibirdy,mmmm cold rock!!  double choc ice cream with marshmellows and tim tams!!  so good!
962375,pos,1827350373,Sun May 17 10:31:34 PDT 2009,NO_QUERY,glassdj,@Sharastrand a hot shower and some napping always does the trick for me to relax anytime of the day..hope this helps 
1501468,pos,2071409731,Sun Jun 07 19:21:06 PDT 2009,NO_QUERY,jamieeeanne,watching twilight for the bajillionth time and eating snickers  mmm..nougatocity
1431761,pos,2060139255,Sat Jun 06 18:20:05 PDT 2009,NO_QUERY,whabamcourtney,@symphnysldr i met you yesterday at the grove!  thank you for being so sweet. it made my day. thank you&lt;3
812342,pos,1548348531,Fri Apr 17 20:42:26 PDT 2009,NO_QUERY,ange1a,"@lifeinflux it was the sharks, not dori who sid this... Geeze try to pay attention "
242284,neg,1981276555,Sun May 31 08:48:47 PDT 2009,NO_QUERY,jackichen007,@mickyyoochun LMAO OH FFA. I WANT TO JOIN IN BUT I GOT WORK TO DO  waaaaah
1002594,pos,1880226363,Fri May 22 00:30:51 PDT 2009,NO_QUERY,counternotions,@amyhoy Yeah. May not even be Arial. 
253124,neg,1983910916,Sun May 31 14:04:28 PDT 2009,NO_QUERY,Slikmund,Back from London (baby!) - one looong meeting and no time for shopping or sight seeing 
1211216,pos,1989127740,Mon Jun 01 00:26:09 PDT 2009,NO_QUERY,lazyage,"@forthejokes yes, you should have "
835172,pos,1558141394,Sun Apr 19 07:24:32 PDT 2009,NO_QUERY,Andreas1311,Alemannia Aachen 2 : 0 Fsv Frankfurt    ... Yeah 
42708,neg,1676220045,Fri May 01 21:25:13 PDT 2009,NO_QUERY,zoepapilia,"why yes, i am following Tom Felton! hahaha... ah.. it's not funny without Niki here "
1589793,pos,2191292368,Tue Jun 16 04:57:54 PDT 2009,NO_QUERY,PhilipBolt,found new wasabi pea pusher for my habit  big bags!!
856857,pos,1573824032,Tue Apr 21 03:01:39 PDT 2009,NO_QUERY,NicholasPerkins,@candiceshelley That's not a problem. Thanks for asking 
90331,neg,1755767651,Sun May 10 09:58:38 PDT 2009,NO_QUERY,djlowry,Why won't the _interlacing_ go away?  1999 for the lose.
1461162,pos,2063908495,Sun Jun 07 04:32:34 PDT 2009,NO_QUERY,MeganAlqueza,"YAY  Back home from the mall. man, I'm tired "
1436232,pos,2060944114,Sat Jun 06 19:52:50 PDT 2009,NO_QUERY,kdheart,"Follow?  ♥, D-Day, Red Wings, Pens, Honduras, Penguins, Detroit, Jay-Z, #phish, Palm Pre, Pittsburgh"
1553303,pos,2184601802,Mon Jun 15 16:08:53 PDT 2009,NO_QUERY,LolaFoxyBrown,@ayschucks welcome back! was wondering what happened to ya! your niece is a cutie! 
1557382,pos,2185580652,Mon Jun 15 17:35:43 PDT 2009,NO_QUERY,annyannyle,@tarek so how much fun is NY so far?? i'm jealous.... 
1120959,pos,1974052229,Sat May 30 12:20:43 PDT 2009,NO_QUERY,austbry,Is about to get some voltage 
92549,neg,1760100719,Sun May 10 20:40:11 PDT 2009,NO_QUERY,Dovidul2,I wish I can copy and paste on the iPhone/itouch 
986954,pos,1834616095,Mon May 18 03:36:31 PDT 2009,NO_QUERY,sugarmel,"Whoohoo. Sewing time, &amp; finished blocks for first quilt "
439919,neg,2066568244,Sun Jun 07 10:45:53 PDT 2009,NO_QUERY,Liverpool_TX,@LoveODT well cindy doesn't have 5* 
812657,pos,1548558424,Fri Apr 17 21:17:30 PDT 2009,NO_QUERY,coliwilso,Waiting for Pink Panther 2 to start with the Lad 
467980,neg,2175897515,Mon Jun 15 02:19:03 PDT 2009,NO_QUERY,catrinaaaa,@LeslieLoveXOXO i knowwww so sad for my sexxxxyyy ass dwight.  i miss u les! lets hang out sooon! 
1332350,pos,2016160829,Wed Jun 03 06:16:54 PDT 2009,NO_QUERY,TurtleV,good morning everyone.. 
338580,neg,2014459506,Wed Jun 03 01:36:06 PDT 2009,NO_QUERY,charlfoz,my little car is ill 
691768,neg,2252321834,Sat Jun 20 06:00:23 PDT 2009,NO_QUERY,matildabailey,i keep getting attacked by some stupid person with like 10 villages on travian 
534581,neg,2197583873,Tue Jun 16 13:58:28 PDT 2009,NO_QUERY,jaydicee23,@CSI_PrintChick  nooooo.... U were soo excited and looking fwd to it. Damn bitch!
563079,neg,2205826966,Wed Jun 17 05:30:59 PDT 2009,NO_QUERY,the_americool,@theduelies :O. Don't kill your doggy 
1502818,pos,2071775149,Sun Jun 07 19:54:34 PDT 2009,NO_QUERY,danaxxmarie,"YAY for walking on stop signs, talking feet, and giant footprints! Team 2 definitely won tonight "
1162365,pos,1979582887,Sun May 31 03:40:17 PDT 2009,NO_QUERY,lynbritton,Heading up the park for a picnic - not had a chance to use my picnic basket (well backpack) since I got it as a wedding present 
1469691,pos,2064926492,Sun Jun 07 07:30:05 PDT 2009,NO_QUERY,RockstarJanet,@acortez2006 I love both of them!!!  I listen to them like everyday 
